Affy ID,x,Gene Symbol
209966_x_at,0.093996456,
216654_at,0.093993601,
221351_at,0.093963406,
223910_at,0.09395205,
224642_at,0.093897131,
1561440_at,0.093859077,
1552546_a_at,0.0938509,
1569936_a_at,0.093849044,
1555989_at,0.093821996,
223477_s_at,0.093794267,
211055_s_at,0.093737084,
216299_s_at,0.093734255,
233290_at,0.093715083,
238921_at,0.093713733,
238498_at,0.093677384,
1569937_at,0.093646079,
1562826_at,0.093612156,
207383_s_at,0.093589812,
1569960_at,0.093577352,
1563720_at,0.093566537,
1557196_a_at,0.093558607,
231394_at,0.093509238,
239451_at,0.093482171,
207709_at,0.093481726,
203631_s_at,0.093475957,
236696_at,0.09345091,
209223_at,0.093436354,
208779_x_at,0.093433925,
224004_at,0.093358875,
210847_x_at,0.093336882,
1566999_at,0.093326211,
1554761_a_at,0.09331695,
214396_s_at,0.093309033,
1558102_at,0.093301641,
229780_at,0.093218146,
213476_x_at,0.093142747,
219604_s_at,0.093111148,
204299_at,0.093103295,
213484_at,0.093066246,
221147_x_at,0.093050183,
229733_s_at,0.093042235,
1556400_at,0.09303191,
219558_at,0.09300637,
212801_at,0.092966732,
1555278_a_at,0.092926383,
244421_at,0.09291157,
223829_at,0.09286252,
235358_at,0.092862388,
229171_at,0.092816476,
221224_s_at,0.092789222,
211623_s_at,0.092763103,
218788_s_at,0.092759422,
215457_at,0.092756779,
1558700_s_at,0.092671451,
1565082_x_at,0.092666077,
227528_s_at,0.092634953,
216340_s_at,0.092614615,
210154_at,0.092611447,
229365_at,0.092609393,
204354_at,0.092591654,
221535_at,0.092591396,
233376_at,0.092571761,
223461_at,0.092571393,
1555384_a_at,0.092569039,
1569290_s_at,0.092557747,
228378_at,0.092548962,
233861_at,0.092524541,
226350_at,0.092519016,
204141_at,0.092507513,
1561042_at,0.092491384,
214137_at,0.092476805,
221310_at,0.092464449,
213849_s_at,0.092442832,
219669_at,0.092426331,
219705_at,0.092408506,
1559478_at,0.092391662,
241705_at,0.092390449,
227211_at,0.092387979,
206942_s_at,0.092372547,
221377_s_at,0.092352911,
217632_at,0.092349259,
204548_at,0.092336681,
202534_x_at,0.092331502,
211273_s_at,0.092327023,
1558858_at,0.092326172,
232710_at,0.092214716,
243312_at,0.092207621,
239246_at,0.092122447,
201378_s_at,0.092105845,
1564040_a_at,0.092075448,
203960_s_at,0.092028226,
235117_at,0.092019167,
1554679_a_at,0.092019153,
231810_at,0.092015742,
224217_s_at,0.092010486,
207010_at,0.091996822,
201755_at,0.091972212,
222380_s_at,0.091971984,
220194_at,0.091961883,
211108_s_at,0.091939586,
232901_at,0.09193173,
238610_s_at,0.091919538,
1562348_at,0.09189711,
213385_at,0.091892331,
231627_at,0.091878378,
225005_at,0.091817005,
222766_at,0.091809414,
220397_at,0.091770453,
1555151_s_at,0.091768552,
214431_at,0.091721997,
212105_s_at,0.091699366,
212789_at,0.091673314,
236504_x_at,0.091642894,
241402_at,0.091639607,
243027_at,0.091624553,
202200_s_at,0.091618682,
229570_at,0.091605386,
229799_s_at,0.091603722,
1554383_a_at,0.091550437,
223057_s_at,0.091549759,
1569335_a_at,0.091529477,
222441_x_at,0.091517332,
1569736_at,0.091441119,
221318_at,0.091436258,
236747_at,0.091426304,
243832_at,0.09142191,
1560765_a_at,0.091406716,
230904_at,0.091354868,
1554314_at,0.09134301,
243529_at,0.091302909,
1556510_at,0.091285507,
218644_at,0.091281934,
226415_at,0.091266657,
244385_at,0.091248751,
220762_s_at,0.091224401,
1561133_at,0.091139004,
242375_x_at,0.091132377,
216478_at,0.091122189,
223542_at,0.091109919,
1562753_at,0.091100663,
1561065_at,0.091079273,
1563539_at,0.091054554,
211593_s_at,0.091032534,
215066_at,0.091000966,
222782_s_at,0.09099225,
226167_at,0.090955334,
232675_s_at,0.090952665,
237065_s_at,0.090924236,
240340_at,0.090900598,
232563_at,0.090895558,
202904_s_at,0.090867344,
204353_s_at,0.09083867,
226064_s_at,0.090837983,
216487_at,0.09077013,
201697_s_at,0.090753467,
1569615_at,0.090750061,
218010_x_at,0.090742293,
216967_at,0.090727706,
1559326_at,0.0907249,
232642_at,0.090705428,
240832_at,0.090704534,
212806_at,0.09068098,
223953_s_at,0.09067914,
214851_at,0.090674646,
202264_s_at,0.090649903,
224442_at,0.090648999,
209977_at,0.09062975,
234506_at,0.090609791,
222784_at,0.09060924,
1563845_at,0.090601681,
207858_s_at,0.090549765,
206558_at,0.090504598,
1553850_at,0.090484696,
238717_at,0.09048423,
208347_at,0.090482296,
240677_at,0.090469226,
227481_at,0.090434868,
1562259_at,0.090410344,
225746_at,0.090362488,
206920_s_at,0.090333305,
231843_at,0.090309472,
233523_at,0.090256995,
205522_at,0.090193309,
209337_at,0.090184814,
235333_at,0.090149507,
212913_at,0.090136602,
632_at,0.090121831,
235926_at,0.090113805,
1560204_at,0.090080932,
1562659_at,0.090073142,
204461_x_at,0.090053669,
1557532_at,0.090048942,
240089_at,0.09004222,
237062_at,0.090020377,
230816_at,0.090014228,
243888_at,0.089996306,
1570251_at,0.089989857,
234163_at,0.089973132,
1566785_x_at,0.089909391,
208381_s_at,0.089894558,
1556102_x_at,0.089880583,
1569758_at,0.089876468,
223079_s_at,0.089871886,
208316_s_at,0.089871187,
223490_s_at,0.089852345,
216575_at,0.089851577,
219060_at,0.08984745,
224767_at,0.089785891,
238102_s_at,0.089729071,
1566146_x_at,0.089724401,
231235_at,0.089699705,
240745_at,0.089698378,
236881_at,0.089664002,
226242_at,0.089653212,
228296_at,0.089593097,
237198_at,0.089578768,
220487_at,0.089574651,
221250_s_at,0.08957132,
213009_s_at,0.089560712,
221416_at,0.089548572,
1570385_at,0.089522862,
225667_s_at,0.089521661,
232729_at,0.089512884,
1558689_a_at,0.089501757,
221382_at,0.08946183,
215060_at,0.089453902,
1566664_at,0.089425924,
232900_at,0.089425913,
221236_s_at,0.089403556,
206864_s_at,0.089364711,
1569476_at,0.089332957,
230642_at,0.089328829,
238060_s_at,0.089309946,
1564921_at,0.089300615,
210376_x_at,0.089276627,
1560303_at,0.089258458,
221945_at,0.089251025,
220730_at,0.089242111,
222645_s_at,0.089239365,
228525_at,0.089219704,
221295_at,0.089216758,
238986_at,0.089173567,
224147_at,0.089162438,
1564202_at,0.089153596,
222774_s_at,0.089132619,
243033_at,0.089107228,
214773_x_at,0.089096218,
215793_at,0.089084076,
237139_at,0.089082455,
212155_at,0.089051396,
230765_at,0.089018483,
235894_at,0.089018104,
201115_at,0.089015995,
215714_s_at,0.088961978,
224228_s_at,0.088955997,
219365_s_at,0.088942292,
206404_at,0.088937105,
225657_at,0.088874115,
1555703_at,0.088846116,
209520_s_at,0.088841935,
210697_at,0.088828639,
1554380_at,0.088815477,
242111_at,0.088808393,
244269_at,0.088779713,
220062_s_at,0.08876756,
220922_s_at,0.088754648,
220354_at,0.088720205,
219989_s_at,0.088707933,
228281_at,0.088700193,
225294_s_at,0.088687933,
216741_at,0.088687933,
1556394_a_at,0.08867524,
230349_at,0.088646198,
229855_at,0.088639555,
224393_s_at,0.088635389,
1438_at,0.088628331,
212247_at,0.088624703,
243950_at,0.088610504,
218592_s_at,0.088603511,
205777_at,0.088526545,
236476_at,0.088526366,
1559110_at,0.08849826,
243656_at,0.088483901,
220604_x_at,0.088463022,
241433_at,0.088380722,
236022_at,0.088371082,
238821_at,0.088335338,
242309_at,0.088305316,
1569789_at,0.088269902,
216418_at,0.088255416,
201391_at,0.088252084,
1553244_at,0.088190757,
232822_x_at,0.088166449,
230776_at,0.088160497,
1552836_at,0.088159039,
203086_at,0.088136894,
237005_at,0.088115491,
236244_at,0.088104531,
201246_s_at,0.088104274,
1561471_at,0.088102226,
229236_s_at,0.088090282,
1555071_at,0.088034479,
227077_at,0.088013989,
215905_s_at,0.087989356,
235902_at,0.087950712,
1553881_at,0.087911164,
243261_at,0.087887268,
206970_at,0.087878666,
224676_at,0.08786559,
1557363_a_at,0.08785754,
227164_at,0.08784801,
1554405_a_at,0.08783277,
242766_at,0.08781727,
229767_at,0.087769993,
1563297_s_at,0.087665658,
215698_at,0.087662157,
205284_at,0.087638878,
1553037_a_at,0.087635904,
1553347_s_at,0.087631201,
207047_s_at,0.087620753,
223743_s_at,0.087610258,
227740_at,0.087608171,
233139_at,0.087587999,
206574_s_at,0.087563732,
1562906_at,0.087541851,
233484_at,0.087523262,
228557_at,0.087511487,
224072_s_at,0.087462195,
208571_at,0.087424783,
210023_s_at,0.087397685,
1556768_at,0.087378646,
1566218_at,0.087338241,
236309_x_at,0.087337496,
206195_x_at,0.087331841,
227619_at,0.087325367,
213757_at,0.087324429,
210708_x_at,0.087322881,
236282_at,0.087305646,
1561481_at,0.087280421,
231683_at,0.087273513,
230106_at,0.087266581,
204002_s_at,0.087233959,
1559144_x_at,0.087213432,
218224_at,0.08719413,
224490_s_at,0.087159308,
207587_at,0.087151148,
1557639_at,0.087114733,
235773_at,0.087077044,
1555907_at,0.087044934,
238917_s_at,0.086973001,
221467_at,0.086947682,
1561056_a_at,0.086944771,
213048_s_at,0.086873214,
1553226_at,0.08683299,
200722_s_at,0.086821536,
238161_at,0.086805625,
240298_at,0.086790686,
218356_at,0.086783347,
223621_at,0.086779256,
232959_at,0.08675219,
244383_at,0.086731639,
228338_at,0.086722044,
1566831_at,0.086713511,
201123_s_at,0.086692365,
244890_at,0.086686038,
1559827_at,0.086676908,
225170_at,0.086676529,
201736_s_at,0.086664349,
233934_at,0.086625728,
237741_at,0.08659607,
219605_at,0.086567684,
227872_at,0.086534204,
229136_s_at,0.086518769,
1555651_at,0.0865137,
1555590_a_at,0.086476988,
204027_s_at,0.086447284,
207048_at,0.086433875,
236792_at,0.086406683,
1563507_at,0.086404305,
242537_at,0.086403554,
215084_s_at,0.086394508,
1561341_at,0.086379841,
213933_at,0.086361477,
213036_x_at,0.086345943,
225111_s_at,0.08634592,
213630_at,0.086341189,
236973_at,0.086338612,
232717_at,0.086333429,
209645_s_at,0.086295652,
219757_s_at,0.08626712,
218653_at,0.086251662,
206723_s_at,0.086243331,
226457_at,0.086230972,
240384_at,0.086213591,
1566093_at,0.086202364,
206997_s_at,0.086180099,
224448_s_at,0.086156883,
233091_at,0.086144863,
217481_x_at,0.086132649,
204999_s_at,0.08607752,
233155_at,0.086046866,
231712_at,0.086041616,
218237_s_at,0.086005145,
1558412_at,0.086003581,
1556804_s_at,0.086003287,
224116_at,0.085973785,
215478_at,0.085950699,
220813_at,0.085937147,
1568869_at,0.085937053,
225681_at,0.085924396,
221259_s_at,0.085921824,
221419_s_at,0.085907546,
206966_s_at,0.085827335,
1558337_at,0.0857856,
1564785_at,0.085719558,
207729_at,0.085699921,
224239_at,0.085697946,
204559_s_at,0.085671571,
205137_x_at,0.085630225,
1560006_a_at,0.085627856,
235789_at,0.08561734,
232540_x_at,0.085603233,
239699_s_at,0.085595383,
217912_at,0.08555109,
1564876_s_at,0.08553147,
1566440_at,0.085507886,
223035_s_at,0.085507881,
1556895_a_at,0.085500607,
1554743_x_at,0.085476399,
214018_at,0.085466327,
1557799_at,0.085465591,
227790_at,0.085464523,
212555_at,0.08546215,
215692_s_at,0.085459684,
214306_at,0.085414876,
231677_at,0.085384015,
231598_x_at,0.085352484,
215607_x_at,0.08534603,
212109_at,0.085320839,
242655_at,0.085270188,
213842_x_at,0.085255443,
228226_s_at,0.085231709,
1568908_at,0.085207807,
202487_s_at,0.085199012,
1561951_at,0.085197708,
217771_at,0.085197267,
240130_at,0.085192636,
1558683_a_at,0.08518778,
216145_at,0.085156683,
203743_s_at,0.085152687,
200948_at,0.085131577,
207825_s_at,0.085117343,
244142_at,0.085116605,
217476_at,0.08511229,
1560563_at,0.085104841,
201091_s_at,0.085098773,
217313_at,0.085071984,
208281_x_at,0.085051985,
1564129_a_at,0.085025599,
225916_at,0.085014717,
238368_at,0.084955139,
244631_at,0.08494554,
1559244_at,0.084936017,
236734_at,0.084913053,
218380_at,0.084910209,
207528_s_at,0.084856223,
244576_at,0.084829991,
207814_at,0.084772965,
233888_s_at,0.084770973,
1568913_at,0.084637174,
1553809_a_at,0.084600444,
233486_at,0.084582308,
1563941_at,0.084559139,
229992_at,0.084539576,
222559_s_at,0.084529537,
206632_s_at,0.084524405,
217841_s_at,0.084393557,
212055_at,0.084370628,
218058_at,0.084363897,
237708_at,0.084354246,
218734_at,0.084354076,
233655_s_at,0.084344721,
212710_at,0.084312595,
216245_at,0.084275946,
230622_at,0.084263106,
206550_s_at,0.08425331,
215773_x_at,0.084227732,
241102_at,0.084198252,
217084_at,0.084186295,
211714_x_at,0.084169175,
233628_at,0.084162183,
1564933_at,0.084159908,
1558641_at,0.084157681,
219320_at,0.084142561,
237792_at,0.084130925,
236256_at,0.08411836,
219923_at,0.084116605,
1557841_at,0.084113764,
221629_x_at,0.084069472,
1553528_a_at,0.084051357,
1559523_at,0.084050032,
202220_at,0.084034912,
1561863_a_at,0.084030649,
238064_at,0.084014558,
206865_at,0.083987733,
215947_s_at,0.083979609,
234447_at,0.083975708,
236120_at,0.083975704,
1555412_at,0.083969912,
215582_x_at,0.083957307,
230198_at,0.083947746,
1561425_a_at,0.083923163,
230164_at,0.083916975,
212928_at,0.083914262,
240635_at,0.083904035,
1564233_at,0.083888197,
227736_at,0.083855559,
1555400_at,0.083837126,
1554983_at,0.083832527,
210021_s_at,0.083808065,
222641_s_at,0.083803915,
1554212_s_at,0.083778423,
224758_at,0.083777803,
228933_at,0.083769376,
200903_s_at,0.083769253,
232730_at,0.08376473,
237125_at,0.083752743,
205807_s_at,0.083725695,
235026_at,0.083712206,
224165_s_at,0.083711858,
230079_at,0.083701166,
209426_s_at,0.083697067,
216419_at,0.083680738,
236818_at,0.083666184,
212952_at,0.083650714,
1557866_at,0.083617847,
233939_at,0.083616267,
215290_at,0.083560591,
1556586_x_at,0.083532622,
217121_at,0.083529662,
1552666_a_at,0.08351755,
230921_s_at,0.083495971,
1553080_at,0.083489171,
240621_at,0.083463435,
208349_at,0.083455195,
233853_at,0.083441007,
217612_at,0.083440401,
229338_at,0.083386092,
208574_at,0.083379975,
229612_at,0.08335601,
1554890_a_at,0.083342449,
1556253_s_at,0.083336541,
218305_at,0.083333637,
225920_at,0.083319453,
228650_at,0.083297046,
201048_x_at,0.083276857,
234367_x_at,0.083267958,
244505_at,0.083257254,
223538_at,0.083230466,
233214_at,0.08319915,
203438_at,0.083189419,
1558420_at,0.083160209,
235003_at,0.083136194,
204752_x_at,0.083123422,
1556578_a_at,0.083121831,
238123_at,0.083115245,
203032_s_at,0.083110474,
233841_s_at,0.083087819,
226797_at,0.083086324,
220164_s_at,0.083054966,
208006_at,0.08303883,
205337_at,0.083033173,
207251_at,0.083017799,
1560402_at,0.083008319,
211304_x_at,0.082957148,
1566798_at,0.082847784,
225017_at,0.082838173,
237960_at,0.082823034,
232772_at,0.08280778,
227120_at,0.082794947,
201907_x_at,0.082769299,
1566105_at,0.082746056,
222726_s_at,0.082734879,
202997_s_at,0.082722652,
217782_s_at,0.082703694,
1563106_at,0.082678112,
221462_x_at,0.082655259,
235910_x_at,0.082638238,
235865_at,0.082607584,
223566_s_at,0.08257142,
231087_at,0.082567197,
214421_x_at,0.082519588,
221214_s_at,0.082518307,
243920_x_at,0.082487263,
1570423_at,0.082482579,
234364_at,0.082454725,
1562098_at,0.082452854,
239069_s_at,0.082446831,
212533_at,0.082429277,
1555281_x_at,0.082422403,
239209_at,0.08239062,
205769_at,0.082381941,
1558277_at,0.082356586,
205956_x_at,0.08232264,
205955_at,0.08230745,
230249_at,0.08226602,
244450_at,0.082252054,
230752_at,0.082247764,
222703_s_at,0.08216346,
218564_at,0.082163074,
232219_x_at,0.082154303,
1554396_at,0.082124844,
211524_at,0.082111707,
208154_at,0.082105707,
239319_at,0.082092883,
207207_at,0.082059522,
1563725_at,0.082039377,
236141_at,0.082039236,
204871_at,0.082036216,
1561572_at,0.082022655,
243908_at,0.082008593,
225196_s_at,0.082008205,
209908_s_at,0.081931405,
207456_at,0.081919541,
1557484_at,0.081919221,
224578_at,0.081918927,
209161_at,0.081902229,
244134_at,0.081896033,
1561856_at,0.081831992,
242092_at,0.081808913,
219493_at,0.081797226,
203685_at,0.08179234,
223699_at,0.081791592,
244080_at,0.081764771,
236113_at,0.081757386,
220462_at,0.081717477,
206671_at,0.081715115,
237485_at,0.081681318,
1567410_at,0.081655976,
231786_at,0.081648646,
243425_at,0.081639281,
221952_x_at,0.08163627,
221904_at,0.081618317,
211364_at,0.081599747,
239994_at,0.081586561,
1553378_a_at,0.081583735,
237790_at,0.081531932,
1553131_a_at,0.081517791,
236416_at,0.081498718,
219941_at,0.081489651,
218381_s_at,0.08148194,
1569882_at,0.081476794,
218857_s_at,0.081476687,
215267_s_at,0.081436902,
202256_at,0.081414621,
222679_s_at,0.081413971,
200956_s_at,0.08140456,
206088_at,0.08133276,
237775_x_at,0.081331104,
207268_x_at,0.081285224,
244159_at,0.08127244,
219585_at,0.081254627,
203109_at,0.081179702,
206017_at,0.081177965,
206560_s_at,0.081164517,
227146_at,0.081154743,
237748_at,0.081151596,
240129_at,0.081134975,
204815_s_at,0.081134736,
1568896_at,0.081109103,
203572_s_at,0.081067336,
240537_s_at,0.081035876,
210060_at,0.081031864,
1560074_at,0.081010867,
236981_at,0.08099228,
1561383_at,0.080983818,
234006_s_at,0.080964005,
240162_at,0.080962365,
232426_at,0.080957468,
243594_x_at,0.080954766,
222881_at,0.080942288,
218928_s_at,0.080917371,
222918_at,0.080904702,
1553218_a_at,0.080818781,
1564521_x_at,0.080809473,
203448_s_at,0.080796454,
242135_at,0.080775631,
207739_s_at,0.080763301,
1560117_at,0.080750168,
228158_at,0.080741356,
230039_at,0.080710373,
1562944_at,0.080707818,
229271_x_at,0.080697427,
221413_at,0.080691626,
232915_at,0.080665589,
209926_at,0.080664901,
1565641_at,0.080661585,
214825_at,0.080651596,
239671_at,0.080636242,
225145_at,0.080626081,
235418_at,0.080611119,
221506_s_at,0.080561095,
1570444_at,0.080537953,
1559631_at,0.080533287,
1556042_s_at,0.080532139,
1557335_at,0.080531346,
241224_x_at,0.080507992,
215581_s_at,0.080460824,
228066_at,0.080458358,
1556001_at,0.080441868,
231724_at,0.080440758,
41397_at,0.080434901,
228990_at,0.080401011,
214017_s_at,0.08036734,
240202_x_at,0.080307782,
231784_s_at,0.080293521,
233582_at,0.080280314,
1555695_a_at,0.080266142,
210182_at,0.080252564,
244133_at,0.080246502,
1563112_at,0.080224966,
238508_at,0.080220866,
224001_at,0.080213772,
228834_at,0.080189007,
204364_s_at,0.080185229,
208398_s_at,0.080183276,
1554659_at,0.080168105,
1562587_at,0.080137774,
212442_s_at,0.080137045,
213742_at,0.080136429,
230291_s_at,0.080134773,
242076_at,0.080103886,
240754_at,0.080103258,
238443_at,0.080092984,
208694_at,0.080058252,
1560262_at,0.080051282,
1561327_at,0.080032139,
223539_s_at,0.080023876,
233257_at,0.079984967,
227455_at,0.079972144,
47560_at,0.079919394,
225382_at,0.079899534,
235235_s_at,0.079882575,
237906_at,0.079873797,
207522_s_at,0.079828616,
241629_at,0.079789816,
201947_s_at,0.079754695,
234577_at,0.079754386,
1552448_a_at,0.079729174,
218234_at,0.079719277,
1563119_at,0.079717539,
229283_at,0.079713537,
215920_s_at,0.079708893,
1559059_s_at,0.079699342,
228155_at,0.079689127,
231952_at,0.079687725,
206731_at,0.079685101,
237118_at,0.079681467,
234092_s_at,0.079679112,
234458_at,0.079669302,
36545_s_at,0.079648928,
206866_at,0.079634142,
222825_at,0.079610053,
1563856_at,0.079606527,
1555784_s_at,0.079554413,
1557908_at,0.079551838,
224106_at,0.079532931,
243705_at,0.079527398,
1555716_a_at,0.079507849,
229938_at,0.079507618,
229090_at,0.079503261,
226428_at,0.079503084,
1570197_at,0.079490498,
219071_x_at,0.07946137,
218772_x_at,0.079431382,
1566514_at,0.079418761,
244127_at,0.079412474,
221376_at,0.079408234,
39650_s_at,0.079403908,
219268_at,0.079401486,
224128_at,0.07939587,
207600_at,0.079387651,
210115_at,0.079384863,
201504_s_at,0.079369864,
207727_s_at,0.07936815,
218480_at,0.079366006,
226359_at,0.079352943,
228612_at,0.079330583,
1558793_at,0.079317945,
224553_s_at,0.079311539,
1553113_s_at,0.079310219,
208308_s_at,0.079307635,
1569978_x_at,0.079291522,
230955_s_at,0.079288893,
218842_at,0.079247793,
212214_at,0.079240932,
224476_s_at,0.079214254,
205748_s_at,0.079195443,
32137_at,0.079192794,
241189_at,0.079176838,
218956_s_at,0.079162299,
228630_at,0.079130388,
215976_at,0.079126829,
1555760_a_at,0.07911804,
233970_s_at,0.079110115,
207927_at,0.079094144,
241978_at,0.079061878,
244633_at,0.079058921,
227412_at,0.079051993,
226048_at,0.079014241,
1561985_at,0.079012306,
233890_at,0.078990549,
1557214_at,0.078982789,
1554728_at,0.078971997,
222076_at,0.078899013,
202575_at,0.078889258,
212297_at,0.07888704,
219972_s_at,0.078857076,
242382_at,0.078840553,
228076_s_at,0.078792012,
239080_at,0.078776243,
227559_at,0.078773986,
215285_s_at,0.0787648,
1563854_s_at,0.078724702,
1554379_a_at,0.078723845,
223056_s_at,0.078694286,
227240_at,0.078657793,
203062_s_at,0.078647938,
229212_at,0.078616748,
238292_at,0.078613753,
205588_s_at,0.078606362,
205913_at,0.078537273,
220868_s_at,0.078517794,
217229_at,0.078517249,
242964_at,0.078514064,
205129_at,0.078508364,
202935_s_at,0.078455425,
217554_at,0.078433737,
239863_at,0.078408322,
1559578_at,0.078386286,
207939_x_at,0.078381938,
1564143_at,0.078352796,
210807_s_at,0.078329248,
239595_at,0.078325401,
239228_at,0.078275334,
236853_at,0.078254871,
1557139_at,0.078245757,
208839_s_at,0.078231732,
241163_at,0.07821689,
221414_s_at,0.078212323,
212995_x_at,0.078189015,
237321_at,0.078143806,
1562888_at,0.078142985,
1569446_x_at,0.078136848,
220820_at,0.078121804,
1558044_s_at,0.078113142,
226619_at,0.078010451,
201112_s_at,0.07800713,
225686_at,0.078004096,
243679_at,0.078002472,
243791_at,0.077962325,
1558041_a_at,0.077959294,
1562828_at,0.077942767,
206686_at,0.077929471,
40273_at,0.077927995,
217430_x_at,0.077917531,
234737_at,0.077864794,
209852_x_at,0.077855656,
1567997_x_at,0.077840719,
203177_x_at,0.077833528,
202969_at,0.077807634,
210964_s_at,0.077800427,
1569739_at,0.077798896,
1552724_at,0.07773914,
204998_s_at,0.07773298,
243409_at,0.077726183,
1553823_a_at,0.077725603,
1556864_at,0.077725193,
226034_at,0.077708742,
238152_at,0.077694614,
1557016_a_at,0.077693402,
218003_s_at,0.077682984,
210179_at,0.077668938,
214134_at,0.07764989,
204107_at,0.077647384,
234906_at,0.077634743,
244337_at,0.077633283,
224338_s_at,0.077625374,
1555793_a_at,0.077617372,
227255_at,0.077562976,
203274_at,0.077562446,
215465_at,0.077543931,
1554308_s_at,0.077537112,
212115_at,0.077534322,
225455_at,0.077529251,
243206_at,0.07752343,
212541_at,0.077514702,
208037_s_at,0.077494344,
1559355_at,0.077450967,
225362_at,0.077450516,
223915_at,0.077431171,
207454_at,0.077428374,
204903_x_at,0.07741268,
214173_x_at,0.077402572,
212774_at,0.077394843,
1552743_at,0.077394725,
1566698_at,0.077373362,
234359_at,0.077361585,
235748_s_at,0.077340902,
215043_s_at,0.077331682,
238681_at,0.077311935,
205661_s_at,0.077294755,
226703_at,0.077286047,
243883_at,0.077255898,
242684_at,0.077252041,
1562920_at,0.077234165,
220876_at,0.077165291,
1560968_at,0.077153159,
224450_s_at,0.077118415,
235219_at,0.077053007,
1553938_a_at,0.077038356,
229133_s_at,0.077016197,
228638_at,0.077012821,
228788_at,0.077000509,
1563057_at,0.076994727,
205886_at,0.076984307,
218105_s_at,0.076978778,
210473_s_at,0.076977862,
236786_at,0.076967414,
1566978_at,0.076951801,
214092_x_at,0.076935379,
1568597_at,0.076903785,
217052_x_at,0.076889385,
217633_at,0.076886641,
209339_at,0.076859708,
241277_x_at,0.076840509,
1569996_at,0.076834801,
243265_at,0.076831349,
219303_at,0.076827594,
224492_s_at,0.076824197,
228488_at,0.07682073,
210053_at,0.076786219,
231173_at,0.076783745,
214089_at,0.076782639,
219433_at,0.076781891,
230838_s_at,0.07677865,
1558577_at,0.076763584,
205948_at,0.076690354,
223278_at,0.076658299,
242470_at,0.076654655,
218888_s_at,0.076636044,
208318_s_at,0.076622888,
244877_at,0.076618691,
237607_at,0.07660032,
241576_at,0.076579072,
212479_s_at,0.076533364,
223258_s_at,0.07650526,
211295_x_at,0.076504613,
220899_at,0.076476682,
210236_at,0.076469122,
220069_at,0.07642785,
240529_at,0.07642465,
204828_at,0.076402001,
1561555_at,0.076390048,
1569853_at,0.076376298,
241071_at,0.076337886,
1553082_at,0.076317986,
226990_at,0.076312637,
225702_at,0.076271944,
219522_at,0.076261403,
237101_at,0.076243564,
240878_at,0.076238366,
1555679_a_at,0.076233257,
226003_at,0.076220644,
214113_s_at,0.076211507,
1554264_at,0.076165954,
236327_at,0.076163695,
203160_s_at,0.07615439,
241481_at,0.076130459,
224418_x_at,0.076126157,
232491_at,0.076095865,
225846_at,0.076092261,
233066_at,0.07607708,
1563414_at,0.076064055,
1554973_a_at,0.076054484,
223489_x_at,0.076052127,
236924_at,0.076013277,
202089_s_at,0.075979081,
227829_at,0.075974413,
225023_at,0.075954132,
231569_at,0.075937641,
242694_at,0.075921757,
1558167_a_at,0.07590177,
238407_at,0.075863997,
244088_at,0.075852437,
202022_at,0.075841601,
1565748_at,0.075832762,
207831_x_at,0.075809421,
238878_at,0.075797024,
238261_at,0.07579349,
209715_at,0.075782639,
1570186_at,0.075767413,
243034_at,0.075761955,
201979_s_at,0.075758788,
220054_at,0.075736671,
209524_at,0.075732812,
239079_at,0.075719696,
1555614_at,0.075692562,
243226_at,0.075688334,
222237_s_at,0.075646317,
220158_at,0.075637316,
236912_at,0.075575797,
225527_at,0.075560811,
236678_at,0.075550214,
225305_at,0.07553867,
36888_at,0.075466409,
214100_x_at,0.075457801,
206112_at,0.075440924,
233548_at,0.075382882,
233623_at,0.075357633,
202927_at,0.075299523,
231800_s_at,0.07528696,
227204_at,0.075281692,
237323_at,0.075280482,
241123_at,0.075262635,
1560756_at,0.075258053,
234753_x_at,0.075233472,
233507_at,0.075230693,
234643_x_at,0.075212542,
233172_at,0.075209794,
201790_s_at,0.07520478,
211722_s_at,0.075175241,
234032_at,0.075154496,
232171_x_at,0.075138365,
204684_at,0.075127455,
237470_at,0.075084244,
207894_s_at,0.075071994,
233173_x_at,0.075070681,
223977_s_at,0.075059089,
1554069_at,0.075051425,
220152_at,0.075048346,
1560973_a_at,0.075042217,
222280_at,0.075040383,
233747_at,0.075028439,
219035_s_at,0.075010941,
206525_at,0.075003194,
215760_s_at,0.074996604,
234995_at,0.074957642,
44563_at,0.0749557,
224966_s_at,0.074949697,
221662_s_at,0.074937258,
1554299_at,0.074911088,
213435_at,0.074900077,
1569685_at,0.074885025,
216390_at,0.074861811,
231682_at,0.074858455,
1558894_a_at,0.074834026,
1556147_at,0.074833672,
221355_at,0.074815565,
211900_x_at,0.07480201,
206460_at,0.074786949,
227237_x_at,0.074783339,
1569268_at,0.074745372,
207725_at,0.074736169,
1559343_at,0.074734952,
1557616_at,0.074712607,
34449_at,0.074704487,
226664_at,0.074650425,
228448_at,0.074610333,
213424_at,0.074609704,
201130_s_at,0.074604802,
1553971_a_at,0.074599634,
215661_at,0.07456246,
233745_at,0.074475005,
210612_s_at,0.074472254,
228116_at,0.074471285,
201475_x_at,0.07446534,
231072_at,0.074434595,
240649_at,0.074427201,
208457_at,0.074416069,
214497_s_at,0.074373322,
208643_s_at,0.074366392,
211899_s_at,0.074360665,
1553181_at,0.074355832,
218792_s_at,0.074343671,
