"","x"
"1552717_s_at",0.411439719724537
"1552718_at",0.115093011923517
"1552719_at",-0.158147759476054
"1552721_a_at",-0.0927610188005794
"1552722_at",-0.0639425449857907
"1552724_at",0.0690179184958213
"1552725_s_at",-0.0446963114640364
"1552726_at",0.065598850627915
"1552727_s_at",0.199273600420182
"1552729_at",0.0993338368610792
"1552730_at",-0.050846127312389
"1552731_at",-0.151217977967891
"1552732_at",-0.144044840359558
"1552733_at",-0.342287896254613
"1552734_at",-0.11319405111477
"1552735_at",-0.152112129435528
"1552736_a_at",0.355171085206122
"1552737_s_at",-0.0480325223512652
"1552738_a_at",-0.0318016628285662
"1552739_s_at",-0.0136199486549076
"1552740_at",0.517246260287494
"1552742_at",0.477421407062982
"1552743_at",0.0651964112461367
"1552745_at",-0.122298630042692
"1552747_a_at",-0.163900969901658
"1552749_a_at",0.0279492167079773
"1552750_at",-0.161927044036646
"1552751_a_at",-0.147938178274878
"1552752_a_at",0.18949802396358
"1552754_a_at",0.340221776293739
"1552755_at",-0.235349387054596
"1552757_s_at",-0.114144221910809
"1552758_at",-0.088165944476157
"1552760_at",-0.00807836192514766
"1552761_at",-0.182198746280245
"1552763_at",-0.193629158124958
"1552765_x_at",-0.167285401903303
"1552766_at",-0.0620516422942606
"1552767_a_at",-0.157909572553556
"1552768_at",-0.0586291317227443
"1552769_at",0.395468567150182
"1552770_s_at",-0.246970615695745
"1552771_a_at",-0.0206933924457446
"1552772_at",-0.496448485163979
"1552773_at",-0.230071597375032
"1552774_a_at",-0.138735133140621
"1552775_at",0.0478335475277663
"1552777_a_at",-0.0417816579102654
"1552779_a_at",0.117753473654797
"1552782_at",0.22771917699078
"1552783_at",-0.0253876062213184
"1552785_at",-0.0775066404866285
"1552787_at",-0.105101162673713
"1552788_a_at",-0.0179170845611092
"1552789_at",-0.258322210846754
"1552790_a_at",-0.184503805315693
"1552791_a_at",-0.0287155474798289
"1552792_at",0.169051683142213
"1552793_at",-0.116860515845353
"1552794_a_at",0.103358734213584
"1552796_a_at",0.0834060418302833
"1552797_s_at",-0.333490942967612
"1552798_a_at",-0.119666259835677
"1552799_at",-0.0232424193962781
"1552800_at",0.0526414734545517
"1552801_at",-0.211168777124547
"1552803_a_at",0.270761686415123
"1552804_a_at",0.0523284119421095
"1552806_a_at",-0.152122110832473
"1552807_a_at",-0.103394506933325
"1552808_at",-0.0420354814837661
"1552809_at",-0.000379509142898637
"1552811_at",-0.047989426420874
"1552812_a_at",0.148458958486286
"1552813_at",0.15986609852755
"1552814_a_at",-0.170400014525605
"1552816_at",-0.150097073299587
"1552818_a_at",-0.0804217241202609
"1552819_at",-0.0276384483949508
"1552822_at",0.107167619133876
"1552825_at",-0.0167683788620385
"1552826_at",-0.064595133305219
"1552827_s_at",0.030346761630152
"1552828_at",-0.0454444432174901
"1552829_at",-0.145525228810868
"1552830_at",-0.242235998627509
"1552833_at",-0.0636502657292466
"1552834_at",-0.0120002022829366
"1552835_at",0.0189395306343834
"1552836_at",0.144653117466489
"1552837_at",-0.196600348184104
"1552839_at",-0.109574859074129
"1552841_s_at",-0.112514372561931
"1552842_at",-0.0495699433768917
"1552843_at",-0.116686243888258
"1552845_at",-0.0326472953405677
"1552846_s_at",0.0422495448510121
"1552848_a_at",-0.101857315770798
"1552849_at",-0.191727836231392
"1552851_at",-0.0569698988363514
"1552852_a_at",-0.0380634048023125
"1552853_at",-0.201422880562455
"1552854_a_at",0.0966763562127215
"1552856_at",-0.0977684134612011
"1552857_a_at",-0.0873096681084997
"1552858_at",-0.141551784092096
"1552860_at",-0.114566074298057
"1552862_at",-0.139935913001477
"1552863_a_at",0.162172577274409
"1552865_a_at",-0.052679402734485
"1552867_at",-0.277026471525853
"1552868_at",0.107074815510654
"1552870_s_at",-0.232346587123979
"1552872_at",-0.182365230837767
"1552873_s_at",0.00480205054608707
"1552875_a_at",-0.0825613552427037
"1552876_at",-0.157540564337813
"1552877_s_at",-0.0387276839830715
"1552878_at",0.426701587909306
"1552879_a_at",0.628616195221991
"1552880_at",-0.176263508093854
"1552882_a_at",-0.0373759088324781
"1552884_at",0.131878709737414
"1552885_a_at",-0.099309877181506
"1552887_at",-0.0559625376116049
"1552889_a_at",-0.024992251399941
"1552890_a_at",0.0152677955152363
"1552892_at",0.0795529616468376
"1552893_at",0.207226453848501
"1552895_a_at",0.226402316633495
"1552897_a_at",0.313531065878808
"1552898_a_at",0.00437030003872496
"1552899_at",-0.112708320616726
"1552900_a_at",0.0292879808186512
"1552902_a_at",-0.107231970675503
"1552903_at",0.00213005118768406
"1552904_at",-0.109261909376343
"1552906_at",-0.196997116895367
"1552908_at",-0.233119491197238
"1552910_at",-0.503423824762684
"1552911_at",-0.183639838157894
"1552912_a_at",-0.156209354808406
"1552913_at",-0.144400594494412
"1552914_a_at",0.0641777449501089
"1552915_at",-0.0702372427842624
"1552917_at",-0.179962938585769
"1552919_at",-0.113776182085314
"1552921_a_at",0.455089768372742
"1552922_at",-0.12917892399211
"1552923_a_at",-0.0273756522612223
"1552924_a_at",-0.0660547784224021
"1552925_at",-0.0513046781116393
"1552927_at",0.247218851655936
"1552928_s_at",0.0861162611325326
"1552929_at",-0.0887103629580874
"1552930_at",-0.134400670597008
"1552931_a_at",-0.127238643336635
"1552932_at",-0.0201338389730996
"1552933_at",-0.0247833635535384
"1552935_at",0.108579470621866
"1552937_s_at",0.0243758346231695
"1552938_at",0.395573772427332
"1552939_at",-0.135148396404891
"1552940_at",-0.124642359092843
"1552942_at",0.137093659810998
"1552943_at",0.105739538566869
"1552944_a_at",-0.0251279280761378
"1552946_at",-0.0543312617959832
"1552947_x_at",0.141883407529735
"1552948_at",-0.120514375057176
"1552950_at",-0.342907031597435
"1552952_at",-0.0254175190100616
"1552953_a_at",0.103150574238526
"1552954_at",0.029229112270567
"1552955_at",-0.197519641159935
"1552957_at",-0.262799425077993
"1552960_at",0.0745417578736491
"1552961_at",-0.0250405331469619
"1552964_at",-0.0354795950021556
"1552965_a_at",-0.237187432843276
"1552967_at",0.05610930652282
"1552969_a_at",0.0218246737511332
"1552970_s_at",0.077424838260197
"1552971_at",-0.0185317087829286
"1552972_at",-0.168412972206108
"1552973_at",-0.143246301578208
"1552974_at",-0.132404981827445
"1552975_x_at",-0.0514440314794733
"1552976_at",-0.027380701758394
"1552977_a_at",0.0293647373913066
"1552978_a_at",0.0750971039150876
"1552979_at",-0.0538325101894129
"1552980_at",-0.0453716278121719
"1552982_a_at",-0.10871790148558
"1552985_at",0.0904693812114483
"1552986_at",-0.112638017315609
"1552987_a_at",-0.183361986653488
"1552988_at",-0.0773206635599762
"1552990_at",-0.0538610213902713
"1552991_at",-0.117034589378631
"1552993_at",-0.191102846577786
"1552995_at",-0.0145737958923711
"1552997_a_at",0.0800153944748274
"1552998_at",-0.0709455574235665
"1552999_a_at",-0.0832806194479105
"1553002_at",-0.0328339047655197
"1553003_at",-0.00272087051628822
"1553004_at",-0.168201653412011
"1553006_at",-0.11045648197444
"1553007_a_at",-0.0952401751491563
"1553009_s_at",-0.0261759406729674
"1553011_at",-0.187902365348552
"1553013_at",0.312802226899577
"1553015_a_at",0.219928222909251
"1553016_at",-0.126050490850527
"1553019_at",0.0789535977991622
"1553020_at",-0.118346993487018
"1553021_s_at",-0.0744439429656762
"1553022_at",-0.140443026569894
"1553023_a_at",-0.0441779022819784
"1553024_at",-0.0898592648264996
"1553025_at",-0.163070992343349
"1553027_a_at",-0.159564652593904
"1553028_at",-0.158562671249288
"1553030_a_at",-0.101331814878463
"1553031_at",-0.0569749019984962
"1553032_at",-0.106459013623931
"1553033_at",-0.0688932477044732
"1553034_at",-0.169227303909984
"1553036_at",-0.0896314716999467
"1553037_a_at",0.117761898294789
"1553039_a_at",0.0681722966689291
"1553041_at",-0.0676414295139904
"1553042_a_at",-0.0293874414000981
"1553043_a_at",-0.453770481858565
"1553044_at",-0.129786330852059
"1553045_at",0.123785063108762
"1553046_s_at",-0.0528869509494823
"1553047_at",-0.00522498145725936
"1553048_a_at",0.0466129786447014
"1553051_s_at",0.02514620558946
"1553052_at",-0.162243228953247
"1553053_at",-0.0961421741625357
"1553055_a_at",-0.345734087951229
"1553057_at",-0.0655328439182228
"1553058_at",-0.169409052806702
"1553059_at",-0.0131929934864567
"1553060_at",-0.108436820977617
"1553061_at",-0.111558940561323
"1553062_at",-0.224893931737604
"1553063_at",-0.0958687435155914
"1553064_at",-0.30320582961132
"1553066_at",0.0721718264242794
"1553067_a_at",0.0748804256534805
"1553069_at",-0.0889858078586505
"1553070_a_at",-0.0851839570892434
"1553071_a_at",-0.0922676164756968
"1553072_at",-0.240059994508769
"1553074_at",-0.139056748897903
"1553075_a_at",-0.124547948267874
"1553076_at",-0.0663420042194788
"1553077_at",-0.162585884842674
"1553078_at",0.0622555899495396
"1553079_at",-0.197272760679592
"1553080_at",0.0542506576361952
"1553081_at",-0.0753658148667604
"1553082_at",-0.057542924046547
"1553083_at",-0.00606313223287946
"1553084_at",0.0500285971890102
"1553086_at",-0.0859842045486543
"1553087_at",0.101982743986264
"1553088_a_at",0.242492813326022
"1553089_a_at",-0.023403742598282
"1553093_a_at",-0.0361525933917624
"1553094_at",-0.0957946887268182
"1553096_s_at",0.043263191638663
"1553099_at",0.195134515695918
"1553101_a_at",0.147110311618191
"1553102_a_at",-0.649565026798864
"1553103_at",-0.0654520339792968
"1553105_s_at",0.0357445155212623
"1553106_at",-0.111824967243238
"1553107_s_at",-0.144557914325457
"1553108_at",0.0358975147085523
"1553111_a_at",0.104918252419422
"1553112_s_at",0.133145084392684
"1553113_s_at",0.18645418204831
"1553114_a_at",-0.201538077419684
"1553115_at",-0.112557441207319
"1553117_a_at",0.0782673425697551
"1553118_at",-0.149471130537934
"1553120_at",0.120416412357323
"1553122_s_at",0.104359561608906
"1553123_at",-0.0376501380741718
"1553125_x_at",0.0679201055605567
"1553126_a_at",-0.200106768804164
"1553127_a_at",-0.0628540563864649
"1553129_at",-0.287428787368015
"1553130_at",0.0699805857728197
"1553131_a_at",0.166576859553283
"1553132_a_at",-0.315733273680782
"1553133_at",-0.184377339618243
"1553134_s_at",-0.237758507505012
"1553136_at",0.0921139790974468
"1553137_s_at",0.285057016626746
"1553138_a_at",-0.051234489266939
"1553139_s_at",0.244682578561721
"1553140_at",-0.144673442726643
"1553141_at",-0.065880999115923
"1553142_at",-0.198925558981025
"1553145_at",-0.0485390822028975
"1553146_at",-0.0307455228751927
"1553147_at",-0.111152230453563
"1553148_a_at",0.0363178843678313
"1553150_at",0.52560277395049
"1553151_at",-0.222285538400513
"1553153_at",-0.13306610434572
"1553155_x_at",-0.136682611821008
"1553156_at",-0.166575675453814
"1553157_at",-0.052535000626925
"1553158_at",0.146698323134564
"1553159_at",-0.141378784760439
"1553162_x_at",0.187836713313787
"1553163_at",0.115597786485135
"1553165_at",-0.0733989814014313
"1553166_at",0.0840589594154746
"1553167_a_at",-0.014995715410506
"1553168_at",0.120017444102136
"1553169_at",-0.433726008557611
"1553171_x_at",-0.743432124919083
"1553172_at",0.0214242391381536
"1553174_at",-0.0768593732010243
"1553175_s_at",-0.0647042112709506
"1553176_at",-0.232084474005027
"1553177_at",-0.216327540290092
"1553178_a_at",0.00922945570101175
"1553179_at",-0.0799638435071559
"1553180_at",-0.0808204738228627
"1553181_at",0.0433893082589736
"1553183_at",0.357448571561859
"1553185_at",0.0276823888947342
"1553186_x_at",0.00635041985633089
"1553188_s_at",-0.176152522332728
"1553190_s_at",0.00840943898445268
"1553191_at",-0.245246917156868
"1553192_at",-0.0529475254393259
"1553193_at",-0.141904943938558
"1553194_at",0.0888736690486847
"1553196_a_at",-0.0824863418635609
"1553197_at",-0.0480183528998568
"1553199_at",-0.0977520177590344
"1553202_at",0.182279245253225
"1553204_at",-0.0489618929445095
"1553205_at",0.0478623316825006
"1553207_at",0.0607629910344019
"1553208_s_at",0.135131222596939
"1553209_at",0.0267472177741115
"1553211_at",0.0215708911623418
"1553212_at",-0.0106642708230624
"1553213_a_at",-0.0329749014155187
"1553214_a_at",-0.140258116559454
"1553215_s_at",-0.204494908679956
"1553216_at",0.0618931147073514
"1553217_s_at",0.0426717345934964
"1553218_a_at",0.133420987581923
"1553219_a_at",0.184571374668665
"1553220_at",0.297034191320123
"1553221_at",0.123912983176971
"1553222_at",-0.023515968201699
"1553224_at",-0.217853990854379
"1553225_s_at",-0.0774524971017523
"1553226_at",-0.016575687633281
"1553227_s_at",0.012926347855682
"1553228_at",-0.0447690260884115
"1553229_at",0.468859190583758
"1553232_at",-0.163966323105861
"1553234_at",0.0481770167109208
"1553235_at",0.00334045434509456
"1553237_x_at",0.0920458732004661
"1553238_a_at",-0.0117170535793525
"1553239_at",-0.164833912381066
"1553241_at",0.102289730192313
"1553243_at",-0.798504044257079
"1553244_at",0.157733913776917
"1553246_a_at",0.0574738394815715
"1553247_a_at",0.340104179354921
"1553248_at",-0.263851728811393
"1553249_at",-0.192220630912837
"1553252_a_at",-0.125679679823658
"1553253_at",0.0390762749176743
"1553254_at",0.0082081136745209
"1553255_at",0.171354329867351
"1553257_at",0.103712404215046
"1553258_at",-0.0442659549219939
"1553260_s_at",0.0701128218442071
"1553261_x_at",-0.166949640504301
"1553262_a_at",0.095847098606709
"1553263_at",-0.019540023585384
"1553264_a_at",0.022940018901725
"1553265_at",-0.0445452118916201
"1553266_at",-0.189341599167362
"1553267_a_at",0.00436721411966801
"1553268_at",0.366774813001727
"1553269_at",0.0903698079367394
"1553271_at",-0.0117764539331192
"1553272_at",0.0566436998130337
"1553274_a_at",0.0911397353137466
"1553275_s_at",-0.289661924600713
"1553276_at",-0.0199968246715402
"1553277_at",-0.0748703967054143
"1553279_at",-0.128203467067552
"1553280_at",-0.120983716217711
"1553281_at",0.00702258300168879
"1553282_at",0.0862690809358193
"1553284_s_at",0.0587253338221587
"1553285_s_at",0.0253580911553095
"1553286_at",-0.00316530721610975
"1553288_a_at",-0.153363209586604
"1553292_s_at",0.262872929479768
"1553293_at",-0.113340477110449
"1553295_at",-0.23158838572372
"1553296_at",-0.0328096901681686
"1553297_a_at",-0.191677328627055
"1553298_at",-0.118015418702915
"1553299_at",-0.0612323792473575
"1553300_a_at",0.0375203335641248
"1553301_a_at",0.271837891507354
"1553303_at",0.0725178622442793
"1553304_at",0.0695329392064712
"1553306_at",-0.143725085814719
"1553310_at",-0.14483682577131
"1553311_at",0.0679425269939073
"1553313_s_at",-0.0279660697792548
"1553314_a_at",0.0576040137990947
"1553315_at",-0.146371058720557
"1553316_at",0.0133992006122885
"1553317_s_at",-0.145780124300345
"1553318_at",-0.047450908233887
"1553319_at",-0.111343737418976
"1553320_s_at",-0.175751777586377
"1553321_a_at",-0.0865050318487657
"1553322_s_at",0.184647360354779
"1553323_a_at",0.0906290618070626
"1553325_at",-0.0867283913033783
"1553326_at",-0.106865383867793
"1553327_a_at",0.00919203638617749
"1553328_a_at",-0.184718746617498
"1553329_at",-0.0401822035109525
"1553330_at",-0.0871603659374026
"1553333_at",-0.150010621206869
"1553335_x_at",-0.0538445221482138
"1553336_a_at",0.0924445747006382
"1553338_at",0.0955350207212255
"1553340_s_at",0.110832855041915
"1553341_at",-0.241375878018549
"1553344_at",-0.152726499561856
"1553346_a_at",0.171749654710185
"1553347_s_at",0.108937896157231
"1553348_a_at",0.115162659026389
"1553349_at",-0.230200414256743
"1553350_at",0.32898169259904
"1553351_at",0.217737513816806
"1553352_x_at",-0.0945020392446787
"1553354_a_at",0.314825723604443
"1553355_at",-0.124314872656777
"1553356_at",-0.0807678959941688
"1553357_at",0.0108626390299089
"1553359_at",0.0168097543730794
"1553361_x_at",0.0712544742211314
"1553362_at",-0.145612768160939
"1553363_at",-0.138631931227116
"1553364_at",-0.0484095765234154
"1553365_at",-0.0991351991280466
"1553366_s_at",0.000607310119077331
"1553367_a_at",-0.0751391983645342
"1553369_at",0.103288944355704
"1553371_at",-0.123983806644993
"1553372_at",-0.130303202476378
"1553373_at",-0.0712372572708706
"1553374_at",-0.0765722913411947
"1553375_at",-0.100216545116282
"1553376_a_at",-0.158361731167814
"1553378_a_at",0.053175499002951
"1553380_at",-0.135371113962575
"1553383_at",-0.198736109554404
"1553385_at",0.0519543337829382
"1553386_at",-0.249719039540782
"1553387_at",-0.22190653149026
"1553388_at",-0.16621987057055
"1553389_at",-0.202425426713636
"1553390_at",-0.150262542419266
"1553391_at",-0.0866530091224468
"1553392_at",0.0210367889898117
"1553394_a_at",0.204325204456831
"1553395_a_at",-0.212944493639828
"1553396_a_at",-0.065353385877785
"1553397_at",0.0574186477296945
"1553398_at",-0.00223285695022213
"1553399_a_at",0.00134790612453028
"1553400_a_at",0.347826648121263
"1553401_at",-0.0909538528366527
"1553402_a_at",-0.343892571976036
